x,y,z,xdot,ydot,zdot,TOF,JC
1.040018215305281,0.0,0.0,0.0,-1.121416834218231,0.0,-1.0272619797678337,2.167619643078084
1.039978215305281,0.0,0.0,0.0,-1.1215569349299046,0.0,-1.027101017793358,2.1676510254339094
1.039938215305281,0.0,0.0,0.0,-1.1216972955382227,0.0,-1.02693996886916,2.167682343075407
1.039898215305281,0.0,0.0,0.0,-1.1218379165862926,0.0,-1.0267788328675476,2.1677135958314167
1.0398582153052809,0.0,0.0,0.0,-1.1219787986187377,0.0,-1.026617609660569,2.167744783530252
1.0398182153052808,0.0,0.0,0.0,-1.122119942181706,0.0,-1.0264562991200148,2.1677759059996937
1.0397782153052808,0.0,0.0,0.0,-1.122261347822865,0.0,-1.0262949011174183,2.167806963067009
1.0397382153052808,0.0,0.0,0.0,-1.122403016091423,0.0,-1.0261334155240511,2.167837954558912
1.0396982153052807,0.0,0.0,0.0,-1.1225449475381144,0.0,-1.0259718422109274,2.1678688803016106
1.0396582153052807,0.0,0.0,0.0,-1.122687142715227,0.0,-1.0258101810487994,2.1678997401207543
1.0396182153052806,0.0,0.0,0.0,-1.1228296021765918,0.0,-1.0256484319081567,2.1679305338414654
1.0395782153052806,0.0,0.0,0.0,-1.1229723264775922,0.0,-1.02548659465923,2.167961261288331
1.0395382153052806,0.0,0.0,0.0,-1.123115316175173,0.0,-1.0253246691719846,2.167991922285391
1.0394982153052805,0.0,0.0,0.0,-1.1232585718278432,0.0,-1.02516265531612,2.168022516656146
1.0394582153052805,0.0,0.0,0.0,-1.1234020939956808,0.0,-1.0250005529610757,2.1680530442235515
1.0394182153052804,0.0,0.0,0.0,-1.1235458832403427,0.0,-1.024838361976026,2.1680835048100096
1.0393782153052804,0.0,0.0,0.0,-1.123689940125062,0.0,-1.0246760822298744,2.168113898237385
1.0393382153052804,0.0,0.0,0.0,-1.1238342652146633,0.0,-1.024513713591264,2.168144224326981
1.0392982153052803,0.0,0.0,0.0,-1.123978859075561,0.0,-1.0243512559285675,2.1681744828995546
1.0392582153052803,0.0,0.0,0.0,-1.1241237222757707,0.0,-1.0241887091098891,2.1682046737752994
1.0392182153052802,0.0,0.0,0.0,-1.124268855384907,0.0,-1.0240260730030661,2.1682347967738638
1.0391782153052802,0.0,0.0,0.0,-1.124414258974198,0.0,-1.0238633474756664,2.168264851714328
1.0391382153052802,0.0,0.0,0.0,-1.1245599336164849,0.0,-1.0237005323949884,2.1682948384152154
1.0390982153052801,0.0,0.0,0.0,-1.1247058798862333,0.0,-1.023537627628056,2.1683247566944788
1.03905821530528,0.0,0.0,0.0,-1.1248520983595325,0.0,-1.0233746330416222,2.168354606369511
1.03901821530528,0.0,0.0,0.0,-1.1249985896141044,0.0,-1.023211548502173,2.1683843872571393
1.03897821530528,0.0,0.0,0.0,-1.125145354229311,0.0,-1.0230483738759162,2.1684140991736145
1.03893821530528,0.0,0.0,0.0,-1.1252923927861564,0.0,-1.0228851090287874,2.168443741934624
1.03889821530528,0.0,0.0,0.0,-1.1254397058673007,0.0,-1.022721753826445,2.168473315355266
1.0388582153052799,0.0,0.0,0.0,-1.1255872940570506,0.0,-1.022558308134278,2.1685028192500817
1.0388182153052798,0.0,0.0,0.0,-1.1257351579413826,0.0,-1.0223947718173945,2.168532253433021
1.0387782153052798,0.0,0.0,0.0,-1.1258832981079394,0.0,-1.0222311447406243,2.1685616177174527
1.0387382153052798,0.0,0.0,0.0,-1.1260317151460342,0.0,-1.0220674267685264,2.1685909119161737
1.0386982153052797,0.0,0.0,0.0,-1.1261804096466659,0.0,-1.0219036177653744,2.1686201358413806
1.0386582153052797,0.0,0.0,0.0,-1.1263293822025136,0.0,-1.0217397175951641,2.168649289304697
1.0386182153052796,0.0,0.0,0.0,-1.126478633407954,0.0,-1.0215757261216174,2.168678372117145
1.0385782153052796,0.0,0.0,0.0,-1.126628163859058,0.0,-1.021411643208166,2.1687073840891635
1.0385382153052796,0.0,0.0,0.0,-1.1267779741536024,0.0,-1.0212474687179656,2.1687363250305918
1.0384982153052795,0.0,0.0,0.0,-1.126928064891074,0.0,-1.0210832025138927,2.168765194750677
1.0384582153052795,0.0,0.0,0.0,-1.1270784366726765,0.0,-1.0209188444585333,2.168793993058065
1.0384182153052794,0.0,0.0,0.0,-1.1272290901013358,0.0,-1.0207543944141944,2.1688227197608034
1.0383782153052794,0.0,0.0,0.0,-1.1273800257817075,0.0,-1.0205898522428978,2.168851374666333
1.0383382153052794,0.0,0.0,0.0,-1.1275312443201808,0.0,-1.02042521780638,2.1688799575814968
1.0382982153052793,0.0,0.0,0.0,-1.1276827463248895,0.0,-1.020260490966088,2.1689084683125195
1.0382582153052793,0.0,0.0,0.0,-1.1278345324057129,0.0,-1.0200956715831868,2.168936906665025
1.0382182153052792,0.0,0.0,0.0,-1.1279866031742853,0.0,-1.0199307595185514,2.1689652724440167
1.0381782153052792,0.0,0.0,0.0,-1.1281389592440014,0.0,-1.0197657546327654,2.1689935654538903
1.0381382153052792,0.0,0.0,0.0,-1.1282916012300206,0.0,-1.0196006567861287,2.1690217854984266
1.0380982153052791,0.0,0.0,0.0,-1.128444529749284,0.0,-1.0194354658386442,2.1690499323807684
1.038058215305279,0.0,0.0,0.0,-1.1285977454204976,0.0,-1.019270181650033,2.1690780059034696
1.038018215305279,0.0,0.0,0.0,-1.1287512488641678,0.0,-1.0191048040797133,2.1691060058684304
1.037978215305279,0.0,0.0,0.0,-1.1289050407025873,0.0,-1.0189393329868206,2.1691339320769356
1.037938215305279,0.0,0.0,0.0,-1.1290591215598504,0.0,-1.018773768230191,2.1691617843296394
